epoch,time_s,loglik,residual,rel_change
73,23.273012,-16717872.97,0.01863948258,0.001564324068
74,23.216079,-16717542.66,0.01844389196,0.001536467199
75,23.444187,-16717222.14,0.01825376781,0.001509572494
76,23.380487,-16716914.87,0.01806890986,0.001483538855
77,23.158291,-16716614.47,0.01788912828,0.0014584022
78,23.378869,-16716342.47,0.01771424172,0.00143401596
79,22.644295,-16716065.74,0.01754407642,0.001410411871
80,23.085002,-16715805.03,0.01737846741,0.001387584179
81,22.707394,-16715564.17,0.01721725897,0.001365440843
82,22.761139,-16715344.94,0.01706029865,0.001343995174
83,23.037644,-16715129.02,0.01690744448,0.001323189967
84,22.954069,-16714910.13,0.01675855798,0.001303034465
85,22.684667,-16714698.33,0.01661350737,0.001283523277
86,23.534467,-16714489.93,0.01647217013,0.001264567088
87,23.247170,-16714270.7,0.01633442257,0.001246081655
88,23.031459,-16714064.87,0.01620014687,0.001228144945
89,23.573902,-16713871.31,0.01606923364,0.001210717481
90,24.082701,-16713687.42,0.01594157811,0.00119381376
91,23.543653,-16713513.6,0.01581707892,0.001177397665
92,22.803569,-16713342.45,0.01569563778,0.001161466393
93,22.915809,-16713186.57,0.01557716094,0.001145948905
94,23.109402,-16713038.56,0.01546155648,0.00113080791
95,23.279730,-16712909.73,0.01534873837,0.001116143312
96,23.794330,-16712779.92,0.01523862306,0.001101832766
97,23.111245,-16712650.6,0.01513113121,0.001087893426
98,23.736649,-16712518.06,0.01502618333,0.00107427812
99,23.841637,-16712388.05,0.01492370622,0.001060976935
100,23.652600,-16712256.51,0.01482362584,0.001048020539
