epoch,time_s,loglik,residual,rel_change
41,0.116589,-484618.4526,0.05276371441,0.005215881836
42,0.121449,-484404.4308,0.05250632127,0.004998228452
43,0.116611,-484202.8272,0.05227259714,0.004815272349
44,0.121257,-484019.8391,0.05206017468,0.004663513989
45,0.118466,-483844.8262,0.0518659862,0.004528950266
46,0.120258,-483674.2798,0.05168881106,0.004409282021
47,0.120194,-483517.6271,0.05152682455,0.00430892763
48,0.120471,-483371.2746,0.05137994388,0.004185194212
49,0.120601,-483231.6019,0.05124707481,0.004092835093
50,0.120967,-483098.4101,0.05112745991,0.003990702342
51,0.121187,-482973.0108,0.05101993201,0.003869017597
52,0.106153,-482855.4029,0.05092232133,0.003775740994
53,0.120556,-482741.8533,0.05083471859,0.003695447812
54,0.119904,-482633.8026,0.05075489406,0.003598750544
55,0.105523,-482534.3689,0.05068425115,0.003518048849
56,0.105972,-482439.0228,0.05062225724,0.003450388719
57,0.121305,-482352.8652,0.05056678502,0.003373215929
58,0.120766,-482267.0366,0.05051743535,0.003291362809
59,0.120374,-482186.2815,0.05047566652,0.003218935253
60,0.105618,-482107.3878,0.05044017431,0.003150421609
61,0.120215,-482033.2522,0.05041049646,0.003131475054
62,0.120742,-481964.3533,0.05038276825,0.003053105461
63,0.118680,-481895.1062,0.05035904537,0.002987739958
64,0.121025,-481834.0556,0.05034058485,0.002924574684
65,0.120976,-481775.6153,0.05032645294,0.002882153152
66,0.120845,-481718.5463,0.05031718589,0.002827577325
67,0.120430,-481663.8032,0.0503112886,0.002753805097
68,0.121214,-481613.2733,0.05030988297,0.002724411656
69,0.105408,-481563.599,0.0503108418,0.002683163474
70,0.106143,-481519.4592,0.05031308956,0.002628561432
71,0.105634,-481476.1071,0.05031930294,0.002597109068
72,0.105646,-481432.9855,0.05032656278,0.002539842368
73,0.105799,-481391.7436,0.05033674974,0.002498685795
74,0.106288,-481353.4602,0.05034930594,0.002512892759
75,0.121468,-481314.2345,0.05036071604,0.002546760319
76,0.121236,-481275.9548,0.05037448583,0.002780480992
77,0.121075,-481240.2758,0.05038777687,0.00259499608
78,0.120665,-481207.7377,0.05040528811,0.002441771953
79,0.121414,-481174.9859,0.05042508822,0.00239549136
80,0.120517,-481142.8895,0.0504456683,0.00248544395
81,0.121260,-481112.0214,0.05046780227,0.002698096163
82,0.120994,-481081.7538,0.05049171381,0.002785303023
83,0.105813,-481051.2742,0.05051832234,0.002853236215
84,0.105165,-481024.9384,0.05054756018,0.002682775017
85,0.106139,-480996.573,0.05057661589,0.002269905189
86,0.120653,-480969.6449,0.05060727216,0.002136787915
87,0.120922,-480947.0365,0.05063899279,0.002063004039
88,0.121681,-480920.4802,0.05067157982,0.001999823871
89,0.120935,-480895.0547,0.050704958,0.001962977937
90,0.120932,-480870.7199,0.05073919144,0.001928915647
91,0.121248,-480846.3449,0.05077396569,0.001910575366
92,0.106331,-480824.3708,0.05080949272,0.001888702512
93,0.121044,-480802.1531,0.05084506862,0.00187937986
94,0.120952,-480781.7163,0.05087993477,0.001918253798
95,0.121736,-480761.5794,0.05091340005,0.001952534418
96,0.120946,-480742.364,0.05094710641,0.001850837171
97,0.105812,-480723.6589,0.05098264984,0.001860082321
98,0.121157,-480705.6384,0.05101831696,0.001790437497
99,0.121361,-480688.5404,0.05105512352,0.001761770552
100,0.121293,-480671.1311,0.05109228726,0.001774730653
